URLLength,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,LetterRatioInURL,NoOfQMarkInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,DomainTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,label
76,31,0,19,59.375,0.0263157894736842,0.5,0.75,2,1,1,2,0.75,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
393,12,1,649,54.54545454545454,0.0076335877862595,0.5,0.7302798982188295,3,2,1,38,0.7302798982188295,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,17,0,39,60.86956521739131,0.0444444444444444,0.85,0.8444444444444444,3,0,1,2,0.8444444444444444,0,0,268,8364,1,0.3582089552238806,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,8,7,9,8,0,1
36,28,0,65,52.83018867924528,0.0555555555555555,0.5,0.8055555555555556,2,1,1,1,0.8055555555555556,0,0,0,115,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
409,25,0,39,70.0,0.0048899755501222,0.85,0.7286063569682152,3,2,1,19,0.7286063569682152,1,0,0,132,1,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,68,0,39,36.52173913043478,0.0263157894736842,0.85,0.6710526315789473,3,6,1,3,0.6710526315789473,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,15,0,7,48.78048780487805,0.0909090909090909,0.5,0.7727272727272727,2,1,0,0,0.7727272727272727,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121,57,0,0,52.33644859813084,0.0165289256198347,0.9,0.7272727272727273,3,1,1,8,0.7272727272727273,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,20,0,0,64.0,0.04,0.9,0.84,3,0,1,1,0.84,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,16,0,0,68.42105263157895,0.0337078651685393,0.9,0.8314606741573034,3,1,1,1,0.8314606741573034,0,0,1348,1820,1,0.2926829268292683,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,14,18,0,0,1
44,35,0,0,58.82352941176471,0.0454545454545454,0.9,0.8636363636363636,3,1,0,0,0.8636363636363636,0,1,38,4073,1,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,0,1
42,34,0,0,53.73134328358209,0.0476190476190476,0.9,0.8095238095238095,3,1,1,2,0.8095238095238095,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,24,0,0,62.29508196721312,0.1212121212121212,0.9,0.5757575757575758,3,1,0,0,0.5757575757575758,0,1,314,36389,1,0.5454545454545454,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1
35,27,0,1,54.83870967741935,0.0571428571428571,0.5,0.8285714285714286,2,1,0,0,0.8285714285714286,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,19,0,0,66.66666666666666,0.08108108108108109,0.9,0.8108108108108109,3,1,0,0,0.8108108108108109,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,11,0,4,48.275862068965516,0.1111111111111111,0.5,0.7222222222222222,2,1,0,0,0.7222222222222222,0,0,459,14736,1,0.042105263157894736,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,66,13,22,0,0,0
55,15,0,0,71.7948717948718,0.05454545454545454,0.9,0.8181818181818182,3,1,1,2,0.8181818181818182,0,0,699,16673,1,0.19444444444444445,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,53,10,33,0,0,0
19,12,0,85,60.0,0.15789473684210525,0.5,0.7368421052631579,2,1,0,0,0.7368421052631579,0,0,550,618,1,0.2857142857142857,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,17,10,20,0,0,0
42,34,0,0,58.97435897435898,0.047619047619047616,0.9,0.8571428571428571,3,1,0,0,0.8571428571428571,0,0,2059,4350,1,0.1875,1,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,61,3,7,57,0,0
104,10,0,0,60.60606060606061,0.019230769230769232,0.9,0.75,3,0,1,10,0.75,0,1,0,738,1,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
56,22,0,87,68.08510638297872,0.05357142857142857,0.5,0.8392857142857143,2,1,1,1,0.8392857142857143,0,1,328,257,1,0.7142857142857143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,8,0,0,0
43,16,0,0,68.42105263157895,0.06976744186046512,0.9,0.6046511627906976,3,1,1,3,0.6046511627906976,0,1,3811,18424,1,0.11538461538461539,1,1,1,0,0,1,0,2,1,1,0,1,0,0,0,0,0,79,1,5,6,0,0
83,14,0,39,54.54545454545454,0.024096385542168676,0.85,0.8072289156626506,3,0,1,9,0.8072289156626506,0,1,5438,9539,1,0.2,1,1,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,55,14,24,22,0,0
25,16,0,0,68.42105263157895,0.12,0.9,0.76,3,1,0,0,0.76,0,1,390,1787,1,0.14634146341463414,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
31,22,0,0,69.23076923076923,0.0967741935483871,0.9,0.8064516129032258,3,1,0,0,0.8064516129032258,0,1,1806,619,1,0.42424242424242425,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,25,2,14,2,0,0
27,19,0,0,66.66666666666666,0.1111111111111111,0.9,0.6296296296296297,3,1,0,0,0.6296296296296297,0,0,1,1583,1,0.8461538461538461,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
63,14,0,2,66.66666666666666,0.047619047619047616,0.5,0.7936507936507936,2,2,1,2,0.7936507936507936,0,0,15307,12071,1,0.04081632653061224,1,0,1,2,2,0,0,1,1,1,0,1,0,0,0,0,1,81,4,41,0,1,0
66,16,0,0,57.14285714285714,0.030303030303030304,0.9,0.8333333333333334,3,1,1,4,0.8333333333333334,0,1,9026,39521,1,0.11940298507462686,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,51,32,42,0,1,0
48,16,0,0,59.45945945945946,0.041666666666666664,0.9,0.8125,3,0,1,3,0.8125,0,0,400,792,1,0.6666666666666666,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,2,34,26,0,0,0
36,27,0,0,66.66666666666666,0.08333333333333333,0.9,0.8333333333333334,3,1,0,0,0.8333333333333334,0,1,846,138567,1,0.9743589743589743,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,15,0,59,0,0,0
72,24,0,0,70.58823529411765,0.041666666666666664,0.9,0.7916666666666666,3,1,1,7,0.7916666666666666,0,0,915,8856,1,0.5714285714285714,1,1,1,2,2,0,0,0,0,1,0,1,0,0,0,0,1,5,8,41,0,0,0
26,18,0,0,68.29268292682927,0.11538461538461539,0.9,0.7692307692307693,3,1,0,0,0.7692307692307693,0,0,448,1253,1,0.32786885245901637,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,18,5,0,0,0,0
66,17,0,0,56.00000000000001,0.030303030303030304,0.9,0.6515151515151515,3,1,1,1,0.6515151515151515,1,1,0,163027,1,0.3333333333333333,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,12,1,10,0,0,0
35,26,0,85,55.172413793103445,0.08571428571428572,0.5,0.8285714285714286,2,1,0,0,0.8285714285714286,0,1,1016,2502,1,0.8085106382978723,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,9,11,42,76,0,0
41,34,0,0,42.10526315789473,0.04878048780487805,0.9,0.7804878048780488,3,1,1,4,0.7804878048780488,0,0,1474,10929,1,0.2,1,1,0,1,1,1,0,2,1,1,1,0,0,0,0,0,0,10,3,17,0,0,0
23,12,0,83,62.5,0.13043478260869565,0.5,0.6956521739130435,2,1,1,1,0.6956521739130435,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,24,0,0,65.45454545454545,0.06451612903225806,0.9,0.8064516129032258,3,1,1,1,0.8064516129032258,0,0,1569,1350,1,0.08,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24,5,30,11,0,0
15,8,0,6,46.15384615384615,0.13333333333333333,0.5,0.7333333333333333,2,0,0,0,0.7333333333333333,0,0,473,8856,1,0.5,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2,10,15,5,0,0
65,22,0,3,54.166666666666664,0.03076923076923077,0.8,0.8307692307692308,3,1,1,4,0.8307692307692308,0,0,866,2078,1,0.40625,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,3,3,4,0,0,0
50,23,0,0,65.3061224489796,0.06,0.9,0.84,3,1,1,1,0.84,0,1,1800,420209,1,0.4918032786885246,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,42,0,18,15,0,0
45,11,0,91,62.06896551724138,0.06666666666666667,0.5,0.6666666666666666,3,1,0,0,0.6666666666666666,0,1,28,338,1,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,16,0,3,50.0,0.044444444444444446,0.8,0.8222222222222222,3,1,1,1,0.8222222222222222,0,1,510,9388,1,0.2777777777777778,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,13,4,5,1,0,0
112,31,0,0,53.96825396825397,0.017857142857142856,0.9,0.8482142857142857,3,1,1,10,0.8482142857142857,0,0,814,162644,1,0.09523809523809523,1,1,1,2,2,1,0,2,1,1,0,0,0,0,0,0,1,11,2,24,0,1,0
45,27,0,0,66.66666666666666,0.06666666666666667,0.9,0.8444444444444444,3,1,1,1,0.8444444444444444,0,1,52,160,1,0.2727272727272727,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0
74,19,0,0,62.745098039215684,0.02702702702702703,0.9,0.6891891891891891,3,1,1,3,0.6891891891891891,0,0,599,561,0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
61,18,0,0,68.29268292682927,0.04918032786885246,0.9,0.819672131147541,3,1,1,3,0.819672131147541,0,0,290,1367,1,0.25,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,13,4,6,0,0,0
74,12,0,0,57.14285714285714,0.02702702702702703,0.9,0.8378378378378378,3,0,1,1,0.8378378378378378,1,0,807,19835,1,0.41379310344827586,1,1,1,2,2,1,4,0,0,0,0,0,0,0,0,0,1,0,1,23,0,0,0
46,16,0,0,73.68421052631578,0.06521739130434782,0.9,0.7391304347826086,3,1,1,2,0.7391304347826086,0,0,10,139,1,0.19047619047619047,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,17,0,0,76.92307692307693,0.05555555555555555,0.9,0.8518518518518519,3,1,0,0,0.8518518518518519,0,0,346,148,1,0.4864864864864865,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,20,3,13,0,0,0
38,16,0,3,50.0,0.05263157894736842,0.8,0.7894736842105263,3,1,1,1,0.7894736842105263,0,1,997,7643,1,0.5,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,16,2,5,0,0,0
67,15,0,0,73.68421052631578,0.04477611940298507,0.9,0.835820895522388,3,1,1,3,0.835820895522388,0,0,167,379788,1,0.19718309859154928,1,1,1,2,2,1,0,0,1,1,0,0,0,0,0,0,1,18,64,84,0,0,0
32,12,0,197,48.484848484848484,0.0625,0.5,0.78125,3,0,1,1,0.78125,0,0,556,4813,1,0.22857142857142856,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,7,1,15,0,0,0
37,16,0,3,50.0,0.05405405405405406,0.8,0.8108108108108109,3,1,0,0,0.8108108108108109,0,1,994,8470,1,0.6428571428571429,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,9,2,5,1,0,0
34,11,0,0,64.28571428571429,0.058823529411764705,0.9,0.8529411764705882,3,0,0,0,0.8529411764705882,0,1,83,302,0,0.0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
27,19,0,97,64.0,0.1111111111111111,0.5,0.7407407407407407,2,2,0,0,0.7407407407407407,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,12,0,0,68.75,0.029411764705882353,0.9,0.7745098039215687,3,1,1,7,0.7745098039215687,0,0,497,25603,1,0.10526315789473684,1,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,4,40,0,0,0
32,23,0,0,71.42857142857143,0.09375,0.9,0.8125,3,1,0,0,0.8125,0,1,5892,8901,1,0.9375,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,9,1192,0,0
29,20,0,0,66.66666666666666,0.10344827586206896,0.9,0.7931034482758621,3,1,0,0,0.7931034482758621,0,1,1216,8856,1,0.07792207792207792,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,41,18,47,355,0,0
59,21,0,0,65.3061224489796,0.05084745762711865,0.9,0.7796610169491526,3,1,0,0,0.7796610169491526,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,19,0,0,64.0,0.037037037037037035,0.9,0.8518518518518519,3,0,1,2,0.8518518518518519,0,0,2234,10699,1,0.12844036697247707,1,1,1,1,1,1,0,2,1,0,0,1,0,0,0,0,1,16,1,3,0,0,0
84,25,0,0,71.1864406779661,0.03571428571428571,0.9,0.7976190476190477,3,1,1,5,0.7976190476190477,0,0,1387,8856,1,0.35294117647058826,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,20,24,64,0,1,0
18,9,0,181,51.85185185185185,0.1111111111111111,0.5,0.7222222222222222,2,0,0,0,0.7222222222222222,0,1,8348,675,1,0.13043478260869565,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,226,9,38,31,2,0
39,16,0,0,76.19047619047619,0.07692307692307693,0.9,0.8461538461538461,3,1,0,0,0.8461538461538461,0,1,92,108550,1,0.3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,86,2,0,0
28,19,0,0,76.59574468085107,0.10714285714285714,0.9,0.75,3,1,1,1,0.75,0,1,411,1630,1,0.2777777777777778,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,26,10,31,45,0,0
32,16,0,0,70.27027027027027,0.09375,0.9,0.75,3,1,1,1,0.75,0,0,1020,9721,1,0.8,0,1,1,3,2,1,0,0,0,0,1,0,0,0,0,0,1,21,19,37,0,0,0
16,9,0,-1,45.16129032258064,0.125,0.5,0.75,4,0,0,0,0.75,0,0,3543,8856,1,0.19047619047619047,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,200,9,27,0,0,0
29,21,0,2,65.21739130434783,0.10344827586206896,0.5,0.7586206896551724,2,2,0,0,0.7586206896551724,0,0,1,162,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,15,0,0,68.42105263157895,0.07317073170731707,0.9,0.8292682926829268,3,1,0,0,0.8292682926829268,0,1,544,26976,1,0.18604651162790697,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1,9,1,0,0
30,21,0,102,65.21739130434783,0.1,0.5,0.7666666666666667,2,2,0,0,0.7666666666666667,0,1,527,384537,1,0.14285714285714285,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,122,163,143,17,0,0
37,19,0,0,56.52173913043478,0.05405405405405406,0.9,0.8378378378378378,3,1,0,0,0.8378378378378378,0,0,79,78876,1,0.028985507246376812,1,1,1,13,1,1,0,0,0,0,0,0,0,0,0,0,1,8,1,16,0,0,0
73,23,0,0,56.25,0.0273972602739726,0.9,0.7671232876712328,3,1,1,5,0.7671232876712328,0,0,18,129843,1,0.25,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,7,2,61,0,0,0
70,13,0,0,55.00000000000001,0.02857142857142857,0.9,0.8,3,0,1,7,0.8,0,1,1420,3589,1,0.19672131147540983,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,18,1,26,6,0,0
52,19,0,0,71.42857142857143,0.057692307692307696,0.9,0.75,3,1,1,1,0.75,0,0,863,8856,1,0.44,1,1,1,4,4,1,0,1,1,0,0,1,0,0,0,0,1,4,5,24,0,0,0
31,22,0,0,65.21739130434783,0.0967741935483871,0.9,0.7741935483870968,3,1,1,1,0.7741935483870968,0,1,568,2344,1,0.4,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,25,4,4,155,0,0
45,15,0,7,48.64864864864865,0.044444444444444446,0.5,0.6444444444444445,2,1,0,0,0.6444444444444445,0,0,1178,5013,1,0.13114754098360656,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,34,2,25,0,1,0
55,20,0,0,66.66666666666666,0.05454545454545454,0.9,0.8,3,1,1,1,0.8,0,0,1,50,0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,17,0,0,70.0,0.058823529411764705,0.9,0.8431372549019608,3,1,0,0,0.8431372549019608,0,1,0,6927,1,0.24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40,24,0,1,54.90196078431373,0.075,0.5,0.775,2,1,1,1,0.775,0,1,32,189,1,0.2807017543859649,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,20,0,0,60.86956521739131,0.022727272727272728,0.9,0.8409090909090909,3,1,1,5,0.8409090909090909,0,1,2110,85174,1,0.30434782608695654,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,68,2,14,0,0,0
122,18,0,0,76.19047619047619,0.02459016393442623,0.9,0.7786885245901639,3,1,1,13,0.7786885245901639,0,1,5515,1087,1,0.125,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,134,7,20,2,1,0
53,20,0,3,63.829787234042556,0.05660377358490566,0.8,0.8490566037735849,3,1,0,0,0.8490566037735849,0,0,471,592,1,0.20512820512820512,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,17,1,4,0,1,0
31,23,0,0,71.69811320754717,0.0967741935483871,0.9,0.8064516129032258,3,1,0,0,0.8064516129032258,0,0,745,2552,1,0.2,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,2,5,10,1,0,0
48,16,0,0,66.66666666666666,0.0625,0.9,0.7708333333333334,3,1,1,2,0.7708333333333334,0,1,5,827461,1,0.2909090909090909,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,4,2,16,1,0,0
41,19,0,0,73.46938775510205,0.07317073170731707,0.9,0.8048780487804879,3,1,0,0,0.8048780487804879,0,0,880,317,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15,8,0,25,40.0,0.13333333333333333,0.5,0.7333333333333333,2,0,0,0,0.7333333333333333,0,0,15,121,1,0.38461538461538464,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,10,0,70,62.06896551724138,0.07142857142857142,0.5,0.6904761904761905,2,1,1,3,0.6904761904761905,0,0,3996,322201,1,0.058823529411764705,1,1,1,2,2,1,2,0,0,0,1,0,0,0,0,0,0,5,1,14,0,0,0
51,15,0,0,59.09090909090909,0.0392156862745098,0.9,0.8235294117647058,3,0,1,3,0.8235294117647058,0,0,1754,328891,1,0.39285714285714285,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,101,1,86,0,0,0
49,19,0,3,54.166666666666664,0.04081632653061224,0.8,0.8367346938775511,3,0,1,1,0.8367346938775511,0,0,1398,1021,1,0.2222222222222222,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,11,7,15,0,0,0
49,15,0,0,73.68421052631578,0.061224489795918366,0.9,0.7755102040816326,3,1,1,2,0.7755102040816326,0,1,504,422,1,0.18181818181818182,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0
48,25,0,0,54.54545454545454,0.041666666666666664,0.9,0.8125,3,1,1,1,0.8125,0,0,1844,60734,1,0.5306122448979592,1,1,1,2,2,1,0,1,1,0,0,1,0,0,0,0,0,13,0,31,0,0,0
80,20,0,57,65.21739130434783,0.0375,0.5,0.8375,2,2,1,3,0.8375,0,0,215,9966,1,0.058823529411764705,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,63,8,13,0,2,0
36,17,0,0,73.17073170731707,0.08333333333333333,0.9,0.8055555555555556,3,1,1,1,0.8055555555555556,0,0,421,26164,1,0.23809523809523808,1,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,1,4,0,15,0,0,0
28,19,0,27,53.65853658536586,0.10714285714285714,0.5,0.75,2,1,1,1,0.75,0,1,3151,45251,1,0.10526315789473684,1,0,1,0,0,1,2,1,1,1,1,0,0,0,0,0,0,63,8,69,7,0,0
23,14,0,19,73.68421052631578,0.13043478260869565,0.5,0.6956521739130435,2,2,0,0,0.6956521739130435,0,1,0,38647,1,0.046511627906976744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,18,0,39,66.66666666666666,0.03896103896103896,0.85,0.8441558441558441,3,1,1,5,0.8441558441558441,0,1,3961,256785,1,0.1724137931034483,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,536,0,22,0,0,0
73,22,0,39,65.11627906976744,0.0410958904109589,0.85,0.8356164383561644,3,1,1,5,0.8356164383561644,0,0,2056,60734,1,0.4117647058823529,1,1,1,1,1,0,18,1,1,1,1,0,0,0,0,0,0,50,16,59,0,1,0
33,15,0,0,75.67567567567568,0.09090909090909091,0.9,0.7878787878787878,3,1,0,0,0.7878787878787878,0,1,22,564910,1,0.6666666666666666,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,4,41,1,0,0
39,18,0,0,56.41025641025641,0.05128205128205128,0.9,0.7692307692307693,3,1,0,0,0.7692307692307693,0,1,818,810,1,0.27586206896551724,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9,2,13,0,0,0
24,15,0,0,68.57142857142857,0.125,0.9,0.75,3,1,0,0,0.75,0,1,19,180,1,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,17,0,50,58.536585365853654,0.11538461538461539,0.5,0.7692307692307693,2,1,0,0,0.7692307692307693,0,1,2609,22268,1,0.3389830508474576,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,99,6,23,459,0,0
39,7,0,3,46.15384615384615,0.05128205128205128,0.8,0.6410256410256411,3,0,0,0,0.6410256410256411,0,1,2635,115155,0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,26,0,0,61.53846153846154,0.058823529411764705,0.9,0.8235294117647058,3,1,1,2,0.8235294117647058,0,0,453,1845,1,0.17142857142857143,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,5,1,12,1,0,0
59,12,0,21,68.57142857142857,0.05084745762711865,0.5,0.7288135593220338,2,1,1,3,0.7288135593220338,0,1,93,394,1,0.10810810810810811,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
50,20,0,0,74.50980392156863,0.06,0.9,0.82,3,1,0,0,0.82,0,1,93,945,1,0.22727272727272727,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
60,15,0,0,66.66666666666666,0.05,0.9,0.85,3,1,0,0,0.85,0,0,180,243,1,0.5833333333333334,1,1,0,2,2,1,0,0,1,0,1,1,0,0,0,0,1,15,2,6,0,0,0
18,11,0,309,45.16129032258064,0.1111111111111111,0.5,0.7777777777777778,4,0,0,0,0.7777777777777778,0,0,806,9967,1,0.1643835616438356,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,28,0,0,0
44,13,0,0,54.054054054054056,0.045454545454545456,0.9,0.8409090909090909,3,0,1,2,0.8409090909090909,0,1,11776,68113,1,0.4666666666666667,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,59,7,55,33,0,0
65,16,0,3,50.0,0.03076923076923077,0.8,0.8153846153846154,3,1,1,5,0.8153846153846154,0,1,1528,6560,1,0.32142857142857145,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,7,2,5,1,0,0
39,21,0,0,72.3404255319149,0.07692307692307693,0.9,0.6923076923076923,3,1,0,0,0.6923076923076923,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,15,0,7,64.86486486486487,0.07894736842105263,0.5,0.7631578947368421,2,1,1,1,0.7631578947368421,0,0,9,75,1,0.19047619047619047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,15,0,0,70.27027027027027,0.057692307692307696,0.9,0.8076923076923077,3,1,1,2,0.8076923076923077,0,1,10,148,1,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,24,0,0,53.84615384615385,0.09090909090909091,0.9,0.8181818181818182,3,1,0,0,0.8181818181818182,0,1,1538,18361,1,0.0546448087431694,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,15,12,35,110,5,0
118,27,0,0,54.54545454545454,0.0423728813559322,0.9,0.7966101694915254,3,1,1,6,0.7966101694915254,0,0,211,1438,1,0.18633540372670807,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,14,3,0,0
27,20,0,6,51.724137931034484,0.07407407407407407,0.5,0.8148148148148148,2,0,1,1,0.8148148148148148,0,0,1090,42734,1,0.4155844155844156,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,15,26,65,0,0,0
78,16,0,3,48.64864864864865,0.038461538461538464,0.8,0.6282051282051282,3,1,1,3,0.6282051282051282,0,0,1157,1662,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,15,0,41,68.29268292682927,0.125,0.5,0.7083333333333334,2,2,0,0,0.7083333333333334,0,1,1187,14003,1,0.10526315789473684,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,95,2,23,0,0,0
68,15,0,0,72.22222222222221,0.04411764705882353,0.9,0.8676470588235294,3,1,0,0,0.8676470588235294,0,0,1009,603,1,0.1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,8,11,0,0,0
