URLLength,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,LetterRatioInURL,NoOfQMarkInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,DomainTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,label
76,31,0,19,59.375,0.02631578947368421,0.5,0.75,2,1,1,2,0.75,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
393,12,1,649,54.54545454545454,0.007633587786259542,0.5,0.7302798982188295,3,2,1,38,0.7302798982188295,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,17,0,39,60.86956521739131,0.044444444444444446,0.85,0.8444444444444444,3,0,1,2,0.8444444444444444,0,0,268,8364,1,0.3582089552238806,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,8,7,9,8,0,1
36,28,0,65,52.83018867924528,0.05555555555555555,0.5,0.8055555555555556,2,1,1,1,0.8055555555555556,0,0,0,115,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
409,25,0,39,70.0,0.004889975550122249,0.85,0.7286063569682152,3,2,1,19,0.7286063569682152,1,0,0,132,1,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,68,0,39,36.52173913043478,0.02631578947368421,0.85,0.6710526315789473,3,6,1,3,0.6710526315789473,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,15,0,7,48.78048780487805,0.09090909090909091,0.5,0.7727272727272727,2,1,0,0,0.7727272727272727,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121,57,0,0,52.336448598130836,0.01652892561983471,0.9,0.7272727272727273,3,1,1,8,0.7272727272727273,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,20,0,0,64.0,0.04,0.9,0.84,3,0,1,1,0.84,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,16,0,0,68.42105263157895,0.033707865168539325,0.9,0.8314606741573034,3,1,1,1,0.8314606741573034,0,0,1348,1820,1,0.2926829268292683,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,14,18,0,0,1
44,35,0,0,58.82352941176471,0.045454545454545456,0.9,0.8636363636363636,3,1,0,0,0.8636363636363636,0,1,38,4073,1,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,0,1
42,34,0,0,53.73134328358209,0.047619047619047616,0.9,0.8095238095238095,3,1,1,2,0.8095238095238095,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,24,0,0,62.295081967213115,0.12121212121212122,0.9,0.5757575757575758,3,1,0,0,0.5757575757575758,0,1,314,36389,1,0.5454545454545454,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1
35,27,0,1,54.83870967741935,0.05714285714285714,0.5,0.8285714285714286,2,1,0,0,0.8285714285714286,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
